searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
ЖК-телевизор Samsung UE49NU7500U	2	False	ЖК-телевизор Samsung UE49NU7500U	14	14
netbook samsung	1	False	netbook samsung	14	14
a9	2	False	a9	11	11
3 d очки	4	False	3 d очки	7	7
холод	4	False	холод	14	14
фильтр для кофе	3	False	фильтр для кофе	8	8
двухкомфорочная газовая плита	7	False	двухкомфорочная газовая плита	14	14
xiaomi redmi 6a 2/32gb	1	False	xiaomi redmi 6a 2/32gb	2	2
МИКРОВОЛНОВАЯ ПЕЧЬ LERAN FMO 23-85 В	3	False	МИКРОВОЛНОВАЯ ПЕЧЬ LERAN FMO 23-85 В	14	14
портативный аккамулятор	1	False	портативный аккамулятор	14	14
Acer travelmate p2 tmp259-mg-57pg	2	False	Acer travelmate p2 tmp259-mg-57pg	1	1
Мышь игровая PS2	1	False	Мышь игровая PS2	14	14
philips 49pus	1	False	philips 49pus	4	4
гриль-газ	6	False	гриль-газ	7	7
BOSCH SMV24AX01R	3	False	BOSCH SMV24AX01R	12	12
вытяжка leran	28	False	вытяжка leran	14	14
Телефон xiaomi redmi 6a купить	2	False	Телефон xiaomi redmi 6a купить	14	14
canon eos 200d	21	False	canon eos 200d	2	2
Стиральная машина LG E10B8LD0	3	False	Стиральная машина LG E10B8LD0	14	14
IdeaPad	2	False	IdeaPad	7	7
Смартфон ASUS ZenFone Max Pro	1	False	Смартфон ASUS ZenFone Max Pro	8	8
sony playstation 4 slim	30	False	sony playstation 4 slim	13	13
мейзу м3 с	1	True	meizu м3 с	12	10
Плитка	30	False	Плитка	14	14
Электроножовка	1	False	Электроножовка	14	14
оперативна память на пк	1	False	оперативна память на пк	0	0
lg 55uj620v	1	False	lg 55uj620v	4	4
CASO VC 10 вакууматор	3	False	CASO VC 10 вакууматор	2	2
Кухонные электронные весы	4	False	Кухонные электронные весы	14	14
кастрюли	91	False	кастрюли	14	14
Стекло на хонор 5с	1	True	стекло на honor 5с	14	10
GORENJE E 5121 WH	4	False	GORENJE E 5121 WH	1	1
вытяжка 50	15	False	вытяжка 50	15	15
Dsl	1	False	Dsl	11	11
утюг tefal easygliss fv3971e0	2	False	утюг tefal easygliss fv3971e0	14	14
UE40K6500	1	False	UE40K6500	0	0
чистящие средства LED	1	False	чистящие средства LED	13	13
SUPRA MXS-520	1	False	SUPRA MXS-520	1	1
микрофон для пк	4	False	микрофон для пк	14	14
Бритва philips	4	False	Бритва philips	15	15
Карты памяти microSD(HC)	2	False	карты памяти microsd (hc)	14	0
Аккумуляторы BOSCH	4	False	Аккумуляторы BOSCH	11	11
Планшет~/sort/price/dir/asc/	5	False	Планшет~/sort/price/dir/asc/	9	9
sony wh-1000xm2	1	False	sony wh-1000xm2	3	3
Самовар	58	False	Самовар	7	7
игры для ps3	13	False	игры для ps3	12	12
huawei mate 20 lite	40	False	huawei mate 20 lite	5	5
Термос RIVACASE	1	False	Термос RIVACASE	14	14
ZB602KL	12	False	ZB602KL	4	4
led телевизор telefunken tf-led43s81t2s led	1	False	led телевизор telefunken tf-led43s81t2s led	14	14
Телефоны vertex	5	False	Телефоны vertex	13	13
Asus a 53	1	False	Asus a 53	13	13
мясорубка с низким уровнем шума	1	False	мясорубка с низким уровнем шума	14	14
Кронш	5	False	Кронш	13	13
блютуз гарнитуры	2	True	bluetooth гарнитуры	14	7
HD-8000SX	1	False	HD-8000SX	7	7
таблетки для мытья посудомоечной машины	2	False	таблетки для мытья посудомоечной машины	0	0
плита Гефест 5102-03	1	True	плита gefest 5102-03	14	28
Soundmax	2	False	Soundmax	12	12
lgf10b8md	3	False	lgf10b8md	0	0
стол	41	False	стол	14	14
Honor-8-lite	1	False	Honor-8-lite	9	9
Монитор ASUS VS229NA	1	False	Монитор ASUS VS229NA	14	14
Смартфон Honor 7A золотой	1	False	Смартфон Honor 7A золотой	14	14
бритвы женская	2	False	бритвы женская	14	14
маска сварщика	25	False	маска сварщика	3	3
SWAT SWAT M-4.65	1	False	SWAT SWAT M-4.65	0	0
ЧАША ДЛЯ БЛЕНДЕРА LERAN SPB-0540	1	False	ЧАША ДЛЯ БЛЕНДЕРА LERAN SPB-0540	14	14
WMN-M13EB	1	False	WMN-M13EB	37	37
сварочный	13	False	сварочный	13	13
колонки pioneer	11	False	колонки pioneer	12	12
Samsung gear iconX наушники	1	False	Samsung gear iconX наушники	14	14
телефон xiaomi	5	False	телефон xiaomi	14	14
Процессор	37	False	Процессор	15	15
зарядное устройство для ноутбука asus	4	False	зарядное устройство для ноутбука asus	14	14
газовая плита с электрической духовкой Bosh	1	False	газовая плита с электрической духовкой Bosh	14	14
s8 note	1	False	s8 note	11	11
lg микроволновка	4	False	lg микроволновка	14	14
panasonic	37	False	panasonic	14	14
Perfeo цифровой аудио плеер Music I-Sonic VI-M011	1	False	Perfeo цифровой аудио плеер Music I-Sonic VI-M011	30	30
фотобумага	101	False	фотобумага	11	11
lenovo thinkpad	18	False	lenovo thinkpad	5	5
Навигаторы с регистратором	1	False	Навигаторы с регистратором	10	10
meizu m6 чехол	1	False	meizu m6 чехол	11	11
смарт	26	True	smart	8	13
Toshiba ras-13skvp2	1	False	Toshiba ras-13skvp2	0	0
кронштей	7	False	кронштей	14	14
газовая плита gorenje	7	False	газовая плита gorenje	5	5
Измелчитель	1	True	измельчитель	13	10
Jaguar GT-12	1	False	Jaguar GT-12	8	8
тример для бритья и стрижки	68	False	тример для бритья и стрижки	14	14
Bosh kgv36x48	1	False	Bosh kgv36x48	7	7
206186	1	False	206186	12	12
Часы Xiaomi	1	False	Часы Xiaomi	14	14
64521	3	False	64521	3	3
Sven	24	False	Sven	12	12
MTV-5034UTA2	1	False	MTV-5034UTA2	0	0
водонепроницаемый mp3 плеер плавание	1	False	водонепроницаемый mp3 плеер плавание	9	9
Машинка для стрижки и бритья	2	False	Машинка для стрижки и бритья	14	14
лампа	48	False	лампа	14	14
xiaomi redmi 6 pro	25	False	xiaomi redmi 6 pro	10	10
мыши	20	False	мыши	15	15
Мотоблок	4	False	Мотоблок	1	1
Сито для коварки	1	True	сито для варки	14	0
тепловентиляторы	55	False	тепловентиляторы	15	15
1075	2	False	1075	8	8
полка для холодильнтка индезит	1	True	полка для холодильника indesit	14	0
электронные часы настольные	12	False	электронные часы настольные	13	13
F1296sd3	1	False	F1296sd3	0	0
Наушники alcatel	1	False	Наушники alcatel	14	14
Стиральная машина Candy GVS 34 126 TC2/2-07	1	False	Стиральная машина Candy GVS 34 126 TC2/2-07	14	14
сейф	7	False	сейф	2	2
Пылесосы вертикальные	12	False	Пылесосы вертикальные	12	12
видео регистратор 3 в 1	23	False	видео регистратор 3 в 1	15	15
выносной wi-fi	1	False	выносной wi-fi	0	0
Honor8x	6	True	honor 8x	7	11
Сабвуфер активный	4	False	Сабвуфер активный	2	2
Купить холодильник	1	False	Купить холодильник	14	14
Чайник электрический DELONGHI KBJ 2001.W, белый	1	False	Чайник электрический DELONGHI KBJ 2001.W, белый	14	14
samsung ue43nu7120	1	False	samsung ue43nu7120	5	5
Будильник	31	False	Будильник	12	12
Потребляемая мощность, Вт для стиральных машин	4	False	Потребляемая мощность, Вт для стиральных машин	14	14
стиральные машины bosch	17	False	стиральные машины bosch	14	14
смартфон xiaomi redmi 5 plus 64gb	25	False	смартфон xiaomi redmi 5 plus 64gb	14	14
Jbl charge	1	False	Jbl charge	4	4
телевизор сони	7	True	телевизор sony	15	13
кроншейны для компьютеров	1	True	кронштейны для компьютеров	14	0
ноутбук hp omen	1	False	ноутбук hp omen	14	14
Mecool K2 pro	1	False	Mecool K2 pro	11	11
Кассетная вытяжка	4	False	Кассетная вытяжка	14	14
Процессор Intel Core i7-8700	1	False	Процессор Intel Core i7-8700	0	0
смарт тв приставки	42	False	смарт тв приставки	3	3
31923	2	False	31923	2	2
Usb флешка 32	7	False	Usb флешка 32	14	14
Темопот	2	True	термопот	25	14
thomas aqua-box compact	2	False	thomas aqua-box compact	1	1
Айфон 5	16	True	iphone 5	13	3
finish all	1	False	finish all	4	4
Микроволновая печь LG MF-6543AFS	2	False	Микроволновая печь LG MF-6543AFS	14	14
Посудомое	6	False	Посудомое	13	13
коптилка	7	False	коптилка	11	11
Фильтры для очистителя воздуха	1	False	Фильтры для очистителя воздуха	14	14
водонагре	5	False	водонагре	13	13
встраиваемая кухонная вытяжка ката	3	False	встраиваемая кухонная вытяжка ката	14	14
Asus смартфон	7	False	Asus смартфон	6	6
таймер	36	False	таймер	5	5
oneplus	11	False	oneplus	0	0
вытяжки shindo	3	False	вытяжки shindo	14	14
asus zenfone max pro m2	26	False	asus zenfone max pro m2	10	10
xiomi redmi not 5	33	False	xiomi redmi not 5	14	14
сумка холодильник	32	False	сумка холодильник	14	14
Стекло для телефона samsung j4	1	False	Стекло для телефона samsung j4	5	5
Стайлер	22	False	Стайлер	14	14
машинка для стрижки rowenta	1	False	машинка для стрижки rowenta	8	8
Магнитная зарядка для телефона	1	False	Магнитная зарядка для телефона	7	7
сумка-холодильник	3	False	сумка-холодильник	20	20
Bosch SPV25FX10R	1	False	Bosch SPV25FX10R	12	12
приставки смарт тв	71	False	приставки смарт тв	3	3
мфу canon pixma ts3140	10	False	мфу canon pixma ts3140	14	14
фен для завивки волос	1	False	фен для завивки волос	10	10
Фены	45	False	Фены	14	14
micro sdhc	4	False	micro sdhc	14	14
B075SY2B	1	False	B075SY2B	14	14
триммер для бикини	4	False	триммер для бикини	14	14
yamaha p-45	4	False	yamaha p-45	3	3
ремешок - оранжевый	1	False	ремешок - оранжевый	11	11
электро вафельница	72	False	электро вафельница	8	8
защитная пленка samsung s8	1	False	защитная пленка samsung s8	3	3
динамики	19	False	динамики	14	14
Aser. Aspirian	1	False	Aser. Aspirian	4	4
