searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
QE-75Q7FNAUXRU	1	False	QE-75Q7FNAUXRU	1	1
вытяжка классическая 60	18	False	вытяжка классическая 60	18	18
ASUS FX505GM-BN275T	1	False	ASUS FX505GM-BN275T	1	1
269151	3	False	269151	1	1
122161	10	False	122161	0	0
216490	9	False	216490	1	1
32PHS5302	5	False	32PHS5302	1	1
lex evh 320 black	3	False	lex evh 320 black	3	3
BEST PHANTOM 90 НЕРЖ	1	False	BEST PHANTOM 90 НЕРЖ	1	1
варочная панель Maunfeld MGHG.64.76RILB	1	False	варочная панель Maunfeld MGHG.64.76RILB	0	0
мусат	5	False	мусат	5	5
Ricci KS-T 23003 R	1	False	Ricci KS-T 23003 R	1	1
pozis rk fnf-174	1	False	pozis rk fnf-174	6	6
арома пластины для воздухоочистителя	1	True	aroma пластины для воздухоочистителя	0	0
двухкамерный холодильник hotpoint-ariston	16	False	двухкамерный холодильник hotpoint-ariston	17	17
279783	4	False	279783	0	0
BROTHER DCP-L2540DNR	4	False	BROTHER DCP-L2540DNR	1	1
встраиваемый духовой шкаф функцией свч	36	False	встраиваемый духовой шкаф функцией свч	17	17
254857	24	False	254857	1	1
Норд NRB 137 332	1	False	Норд NRB 137 332	6	6
nc-hu301	4	False	nc-hu301	1	1
Jetair CA 3/520 2M	3	False	Jetair CA 3/520 2M	0	0
Атлант ХМ-4013-022	1	True	atlant хм-4013-022	0	0
Hansa BHC 96506	3	False	Hansa BHC 96506	0	0
кофейные фильтры	2	False	кофейные фильтры	5	5
Mendos	1	False	Mendos	0	0
раковина	44	False	раковина	14	14
0263558	2	False	0263558	1	1
WW80K62E07	2	False	WW80K62E07	2	2
00619166	2	False	00619166	0	0
сушилка	74	False	сушилка	19	19
hfp 6200 x	8	False	hfp 6200 x	5	5
workpro	3	False	workpro	9	9
CHG6D4WGTWA	1	False	CHG6D4WGTWA	1	1
Смартфоны	65	False	Смартфоны	19	19
55C8	1	True	55 c8	2	10
FIT 804 H AN HA	2	False	FIT 804 H AN HA	10	10
Grohe Rapid SL	3	False	Grohe Rapid SL	0	0
электрическая цепная пила	1	False	электрическая цепная пила	2	2
Посудомойка	62	False	Посудомойка	17	17
акции	20	False	акции	14	14
BCR742350B	2	False	BCR742350B	0	0
тачка	8	False	тачка	10	10
электронные книги	26	False	электронные книги	10	10
Гладильная система LauraStar LIFT EU ULTIMATE BLACK	2	False	Гладильная система LauraStar LIFT EU ULTIMATE BLACK	2	2
G5111xf	1	False	G5111xf	0	0
x m 4421	1	False	x m 4421	2	2
телевизор диагональ 70	19	False	телевизор диагональ 70	19	19
липхер си 3311	1	False	липхер си 3311	2	2
Холодильник ATLANT Х 2401-100 5.0	1	False	Холодильник ATLANT Х 2401-100 5.0	0	0
стиральная машина автомат  5 кг, без сушки	1	True	стиральная машина автомат 5 кг, blue сушки	5	0
Apple Watch Series 3, 38 мм, корпус из золотистого алюминия	1	False	Apple Watch Series 3, 38 мм, корпус из золотистого алюминия	0	0
209943	2	False	209943	1	1
WAT 24420	7	False	WAT 24420	0	0
ue40ju6400u	1	False	ue40ju6400u	0	0
shivaki	56	False	shivaki	15	15
liebherr icuns 3324	15	False	liebherr icuns 3324	1	1
 Hansa FCMY 68109	1	False	hansa fcmy 68109	1	1
LG FH-2G6WD2	7	False	LG FH-2G6WD2	0	0
252343	3	False	252343	1	1
5004	7	True	500 4	14	10
музыкальный центр с караоке	9	False	музыкальный центр с караоке	13	13
PUE631BB2E	2	False	PUE631BB2E	0	0
холодильник мини	5	True	холодильник mini	8	0
двухкамерные холодильники beko	30	False	двухкамерные холодильники beko	17	17
стиральная машинаLG fhoh4ndso	1	True	стиральная машина lg fhoh4ndso	0	0
пергола	2	False	пергола	8	8
198830	13	False	198830	0	0
7606-100 n	14	False	7606-100 n	0	0
apple airpods	42	False	apple airpods	0	0
посудомоечная машина	193	False	посудомоечная машина	19	19
Фильтр дл пылесоса Samsung 85	7	False	Фильтр дл пылесоса Samsung 85	16	16
соковыжималки	128	False	соковыжималки	19	19
ника 20	8	False	ника 20	16	16
полка для бутылок	6	False	полка для бутылок	18	18
Electronics WMD-RX12D1B	1	False	Electronics WMD-RX12D1B	0	0
морозильная камера bosch gsn29vw20r	2	False	морозильная камера bosch gsn29vw20r	1	1
атлант хм 4024-000	12	True	atlant хм 4024-000	0	0
280161	6	False	280161	1	1
KUPPERSBERG TS 62 X	1	False	KUPPERSBERG TS 62 X	10	10
zen	2	False	zen	10	10
155736	14	False	155736	1	1
WHIRLPOOL Top Loader AWE 1066	1	False	WHIRLPOOL Top Loader AWE 1066	0	0
Холодильник Liebherr CN 4313-21	1	False	Холодильник Liebherr CN 4313-21	4	4
бирюса 6	3	False	бирюса 6	5	5
CN 4015-20 001	2	False	CN 4015-20 001	3	3
кт-907	1	False	кт-907	14	14
267974	2	False	267974	1	1
Gauss	14	False	Gauss	18	18
227068	37	False	227068	1	1
ватрушка-тюбинг	21	False	ватрушка-тюбинг	18	18
минипатрон для гравера стаер	1	False	минипатрон для гравера стаер	0	0
4009	13	False	4009	3	3
багажник	1	False	багажник	1	1
24MT58VF	7	False	24MT58VF	0	0
233694	2	False	233694	1	1
Candy GVF4 137TWHN/2	3	False	Candy GVF4 137TWHN/2	1	1
WTW85469OE	13	False	WTW85469OE	1	1
212942	1	False	212942	1	1
телевизоры диагональ 19	16	False	телевизоры диагональ 19	18	18
MOULINEX FG360830	1	True	moulinex fg 360830	1	0
26990	2	False	26990	0	0
домашний кинотеатр	40	False	домашний кинотеатр	3	3
228004	3	False	228004	1	1
180744	5	False	180744	1	1
WLT24440OE	9	False	WLT24440OE	0	0
Мясорубка Philips Viva Collection HR2722/10	1	False	Мясорубка Philips Viva Collection HR2722/10	1	1
0276585	4	False	0276585	1	1
Раскатка для теста	2	False	Раскатка для теста	0	0
Hansa FK 239.3 X	2	False	Hansa FK 239.3 X	1	1
226784	7	False	226784	1	1
внешний аккумулятор	33	False	внешний аккумулятор	7	7
195658	18	False	195658	1	1
Tefal	14	False	Tefal	18	18
hair холодильник	11	False	hair холодильник	13	13
elikor агат 60	4	False	elikor агат 60	0	0
Погружной блендер Vitek VT-3411	3	False	Погружной блендер Vitek VT-3411	1	1
LG55uk6300	1	False	LG55uk6300	0	0
мини-дрель	3	False	мини-дрель	15	15
Духовой шкаф hansa	4	False	Духовой шкаф hansa	18	18
ванна акриловая	4	False	ванна акриловая	11	11
bosch spv 30e00 спб купить	1	False	bosch spv 30e00 спб купить	0	0
пылесос аккумуляторный	38	False	пылесос аккумуляторный	19	19
250527	2	False	250527	1	1
bosch wll 2426 s	5	False	bosch wll 2426 s	2	2
холодильник саратов 550	1	False	холодильник саратов 550	10	10
vw-vbk360	1	False	vw-vbk360	0	0
MW-1081	1	False	MW-1081	1	1
186151	11	False	186151	1	1
Холодильник АТЛАНТ ХМ 4423-060 N	1	True	холодильник atlant хм 4423-060 n	0	0
хаер	21	False	хаер	15	15
20MWS-729S/BS	1	False	20MWS-729S/BS	0	0
электроплита 85 60 60 стеклокерамика	9	False	электроплита 85 60 60 стеклокерамика	19	19
Пылесборник	21	False	Пылесборник	19	19
Смартфон Samsung Galaxy J4 (2018) SM-J 400 plus	1	False	Смартфон Samsung Galaxy J4 (2018) SM-J 400 plus	2	2
Bosch GIN 81AE20 R	1	False	Bosch GIN 81AE20 R	1	1
127425	8	False	127425	1	1
BHP623E12X	1	False	BHP623E12X	1	1
паровой утюг	9	False	паровой утюг	14	14
WP7Y2/RV	5	False	WP7Y2/RV	0	0
Телевизор 51	3	False	Телевизор 51	18	18
237069	11	False	237069	1	1
СЌР»РµРєС‚СЂРѕРїР»РёС‚С‹ СЃС‚РµРєР»РѕРєРµСЂР°РјРёРєР°	8	False	сќр» рµрєс‚сђрѕрїр» рёс‚с‹ сѓс‚рµрєр» рѕрєрµсђр°рјрёрєр°	19	0
INDESIT DIF 16B1 A EU	2	False	INDESIT DIF 16B1 A EU	1	1
Liebherr Gbe 1213	4	False	Liebherr Gbe 1213	1	1
Филипс моющий пылесос	2	True	philips моющий пылесос	12	0
"Насадка для швабры отжимной Рыжий кот МорР-07-H ""Бабочка"""	1	False	"Насадка для швабры отжимной Рыжий кот МорР-07-H ""Бабочка"""	1	1
Встраиваемая кофемашина Bosch CTL 636 EB6	1	False	Встраиваемая кофемашина Bosch CTL 636 EB6	0	0
ARMXXD1097	1	False	ARMXXD1097	0	0
Hotpoint-Ariston PCN 641 T/IX/HA RU	3	False	Hotpoint-Ariston PCN 641 T/IX/HA RU	0	0
Двухкамерный холодильник Samsung RT35K5440S8	1	False	Двухкамерный холодильник Samsung RT35K5440S8	0	0
257152	15	False	257152	1	1
стиральные машины siemens	23	False	стиральные машины siemens	16	16
коляска happy baby  jetta green	1	False	коляска happy baby jetta green	0	0
FT6VS16 W	3	False	FT6VS16 W	1	1
172277	5	False	172277	1	1
269010	11	False	269010	1	1
208677	3	False	208677	1	1
пылесос для автомобиля	6	False	пылесос для автомобиля	19	19
плазменная панель Panasonic	1	False	плазменная панель Panasonic	0	0
диван	42	False	диван	14	14
радиоприемники	29	False	радиоприемники	14	14
альбом	1	False	альбом	3	3
103693	162	False	103693	1	1
280775	6	False	280775	1	1
Пылесос Samsung VC 21K5170HG	5	False	Пылесос Samsung VC 21K5170HG	1	1
беспроводной пылесос ручной	14	False	беспроводной пылесос ручной	15	15
посудомоечная машина electrolux ESL 4562	2	False	посудомоечная машина electrolux ESL 4562	0	0
Acer RG270bmiix	1	False	Acer RG270bmiix	0	0
Ветчинница	15	False	Ветчинница	5	5
Варочные газовые паели	1	False	Варочные газовые паели	20	20
atlant 6321	25	False	atlant 6321	0	0
 Electrolux ESL 95321 LO	2	False	electrolux esl 95321 lo	1	1
ELECTROLUX ESL 95321 LO	3	False	ELECTROLUX ESL 95321 LO	1	1
0268236	3	False	0268236	0	0
225687	3	False	225687	1	1
HBF114EW0R	6	False	HBF114EW0R	1	1
182616	27	False	182616	1	1
Смесители для кухни	1	False	Смесители для кухни	5	5
irobot	29	False	irobot	11	11
фены	7	False	фены	20	20
Siemens SR 655 X 10 TR	13	False	Siemens SR 655 X 10 TR	8	8
Лампа	16	False	Лампа	17	17
МФУ Canon PIXMA G3411	1	True	мфу canon pixma g 3411	1	0
165838	3	False	165838	1	1
270935	2	False	270935	1	1
ADA Cube 2-360	2	False	ADA Cube 2-360	0	0
сушильная машина для белья	70	False	сушильная машина для белья	17	17
06039 A 3401	1	False	06039 A 3401	1	1
0161637	2	False	0161637	0	0
thermex	34	False	thermex	13	13
2288988	1	False	2288988	0	0
Loraine 23819 Конфетница ажурная	1	False	Loraine 23819 Конфетница ажурная	0	0
вытяжка 90 см	46	False	вытяжка 90 см	19	19
132533	7	False	132533	1	1
212	4	False	212	10	10
ГЕФЕСТ ПГ 700-02	1	True	gefest пг 700-02	1	0
Вытяжки каминные черные	3	False	Вытяжки каминные черные	0	0
холодильник Candy CCDS 5140WH7	1	True	холодильник candy ccds 5140 wh7	1	0
Атлант 35М102	1	True	atlant 35м102	0	0
"Ноутбук Lenovo IdeaPad 330-15IGM Pentium Silver N5000, 4Gb, 500Gb, Intel UHD Graphics 605, 15.6"", TN, HD (1366x768), Win"	2	False	"Ноутбук Lenovo IdeaPad 330-15IGM Pentium Silver N5000, 4Gb, 500Gb, Intel UHD Graphics 605, 15.6"", TN, HD (1366x768), Win"	0	0
nova 3	3	False	nova 3	20	20
188	3	False	188	10	10
Саратов 569	3	False	Саратов 569	5	5
le32k6000s	4	False	le32k6000s	1	1
9S7-16P612-466	3	False	9S7-16P612-466	1	1
 BOSCH Diamond	1	False	bosch diamond	1	1
266762	3	False	266762	1	1
kuppersberg inlinea	1	False	kuppersberg inlinea	4	4
jacobs	3	False	jacobs	4	4
садовые качели	28	False	садовые качели	17	17
Пылесос-робот	5	False	Пылесос-робот	20	20
хлебопечка panasonic	24	False	хлебопечка panasonic	4	4
RB37J5200WW	3	False	RB37J5200WW	1	1
КОРМУШКИ ДЛЯ ПТИЦ	1	False	КОРМУШКИ ДЛЯ ПТИЦ	0	0
atlant 4021	15	False	atlant 4021	2	2
20MT48VF-PZ	15	False	20MT48VF-PZ	1	1
4623-100	4	False	4623-100	1	1
духовой ЭЛЕКТРИЧЕСКИЙ шкаф бош HBF234EBOR	1	True	духовой электрический шкаф bosch hbf234ebor	0	0
Samsung WF 60 F1R2E2S	2	False	Samsung WF 60 F1R2E2S	1	1
набор контейнеров	8	False	набор контейнеров	17	17
Атлант ХМ 4625-101	2	True	atlant хм 4625-101	0	0
бумага	15	False	бумага	2	2
TDI 90 Easy	1	False	TDI 90 Easy	8	8
32 E 310 EX	1	False	32 E 310 EX	10	10
okb 7931 cmx	1	False	okb 7931 cmx	1	1
Liebherr Gsl 1223-20	2	False	Liebherr Gsl 1223-20	1	1
206231	1	False	206231	1	1
фризер	4	False	фризер	1	1
220772	15	False	220772	1	1
TWK-7805	1	False	TWK-7805	1	1
гантели	6	False	гантели	1	1
фшкзщвы	2	True	airpods	1	0
ГАЗОВЫЕ ПЛИТЫ ШИРИНА 50-55СМ	1	False	ГАЗОВЫЕ ПЛИТЫ ШИРИНА 50-55СМ	0	0
люстра	23	False	люстра	2	2
Cтиральная машина Candy AQUA 114D2-07	1	False	Cтиральная машина Candy AQUA 114D2-07	0	0
стиральная машина atlant	48	False	стиральная машина atlant	14	14
6400 e27	1	True	6400 e 27	7	7
Нобот 198	1	True	набор 198	7	16
160842	15	False	160842	1	1
спутниковое тв	6	False	спутниковое тв	17	17
39LEX-5045/T2C	5	True	39 lex-5045/t2c	1	0
газовые плиты для балонного газа	3	False	газовые плиты для балонного газа	10	10
hbg378es	1	False	hbg378es	1	1
samsung UE43N5300	1	False	samsung UE43N5300	0	0
32 RTL 5130	2	False	32 RTL 5130	7	7
259991	3	False	259991	1	1
Gorenje FIU 6091 AW	2	False	Gorenje FIU 6091 AW	1	1
Полновстраиваемая посудомоечная машина Midea MID 60 S 700	5	False	Полновстраиваемая посудомоечная машина Midea MID 60 S 700	1	1
54251	1	False	54251	9	9
Варочная панель Hansa BHI68314	2	False	Варочная панель Hansa BHI68314	0	0
стиральная машина hotpoint-ariston rst 722 st k	1	False	стиральная машина hotpoint-ariston rst 722 st k	13	13
