searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
3w clinic hand	3	False	3w clinic hand	31	31
Гальзам для губ	2	False	Гальзам для губ	32	32
Yeouth, Retinol, 2.5% Eye Cream, 1 fl oz (30 ml)	1	True	youth, retinol, 2.5% eye cream, 1 fl oz (30 ml)	32	0
CP	11	False	CP	16	16
восстанавливающая лечебная мастика для волос lombok mastic lpp clinic treatment	7	False	восстанавливающая лечебная мастика для волос lombok mastic lpp clinic treatment	32	32
Pearl mask	4	False	Pearl mask	29	29
Carbona	1	False	Carbona	2	2
vital bright toner	5	False	vital bright toner	31	31
отбеливающий крем для век	2	False	отбеливающий крем для век	25	25
Кисточка для нанесения масок	2	False	Кисточка для нанесения масок	31	31
SK II	1	False	SK II	16	16
патчи для	2	False	патчи для	31	31
l’ action	1	False	l’ action	0	0
mizon collagen power lifting EX intensive	1	False	mizon collagen power lifting EX intensive	31	31
Маска увлажняющая с алоэ и коллагеном Elizavecca Milky Piggy Herb Soul Hydro Aqua Jella Pack	12	False	Маска увлажняющая с алоэ и коллагеном Elizavecca Milky Piggy Herb Soul Hydro Aqua Jella Pack	32	32
carboxy	6	False	carboxy	7	7
Питательный крем с экстрактом жемчуга Deoproce Moisture Brightening Pearl Cream	1	False	Питательный крем с экстрактом жемчуга Deoproce Moisture Brightening Pearl Cream	32	32
статьи	3	False	статьи	32	32
papa recipe	1	True	pupa recipe	5	4
бананов	1	False	бананов	6	6
 MOISTURE FOUNDATION ENOUGH COLLAGEN MOISTURE FOUNDATION SPF 15	1	False	 MOISTURE FOUNDATION ENOUGH COLLAGEN MOISTURE FOUNDATION SPF 15	0	0
5836	5	False	5836	1	1
B.B deep cleansing foam	1	False	B.B deep cleansing foam	18	18
сетка для пены	12	False	сетка для пены	12	12
Маска – пленка	1	False	Маска – пленка	22	22
Авокадо	2	False	Авокадо	32	32
Брови трафарет	3	False	Брови трафарет	32	32
фруктовые кислоты	13	False	фруктовые кислоты	24	24
увлажняющий крем для чувствительной кожи	2	False	увлажняющий крем для чувствительной кожи	20	20
5043	4	False	5043	1	1
укладка волос для обьема	3	False	укладка волос для обьема	23	23
Для лица	8	False	Для лица	25	25
deoproce hydro recovery snail	1	False	deoproce hydro recovery snail	30	30
holika holika sweet	1	False	holika holika sweet	0	0
Уход для губ	1	False	Уход для губ	29	29
карбокси	6	False	карбокси	2	2
vegitoks cleanser	1	False	vegitoks cleanser	32	32
Плацента	5	False	Плацента	26	26
Крем жиражгитатели	1	False	Крем жиражгитатели	32	32
Пэд	2	False	Пэд	16	16
Панда	2	True	panda	26	255
The sarm	1	False	The sarm	21	21
Glucan	1	False	Glucan	1	1
скраб от черных точек	2	False	скраб от черных точек	15	15
для детей	5	False	для детей	23	23
The saem медовый	4	False	The saem медовый	25	25
RIVECOWE Beyond Beauty SkinVolume Twoway Cake	1	True	rivecowe beyond beauty skinvolume two-way cake	32	0
it's skin power 10	3	False	it's skin power 10	31	31
Lambook	1	False	Lambook	0	0
Патчи на месяц	3	False	Патчи на месяц	32	32
Snail Repair Intensive Ampoule	3	False	Snail Repair Intensive Ampoule	30	30
CALLICOS Marine Collagen BB Cream	1	False	CALLICOS Marine Collagen BB Cream	32	32
DR.TROUB skin returning retinol serum retinol 1.1%	1	False	DR.TROUB skin returning retinol serum retinol 1.1%	0	0
крем с молоком и огурцом	4	False	крем с молоком и огурцом	17	17
белый карандаш	3	False	белый карандаш	32	32
Secret Key Starting Treatment Peeling Sleeping Pack	3	False	Secret Key Starting Treatment Peeling Sleeping Pack	31	31
dermaclear	6	False	dermaclear	1	1
Бб крем	9	False	Бб крем	27	27
tony moly	5	False	tony moly	17	17
CC крем	1	False	CC крем	27	27
Esthetic House Bird`s Nest Hydrogel Eye Patch	1	False	Esthetic House Bird`s Nest Hydrogel Eye Patch	32	32
green tea	7	False	green tea	32	32
средства от выпадения волос	9	False	средства от выпадения волос	26	26
KUMANO YUSH Shiki-Oriori Cleansing Oil	1	False	KUMANO YUSH Shiki-Oriori Cleansing Oil	32	32
натуральный безсульфатный шампунь	4	False	натуральный безсульфатный шампунь	32	32
signature wrinkle fill-up BBcream	1	True	signature wrinkle fill-up bb cream	32	0
Sleeping pack	1	False	Sleeping pack	32	32
тонер для сужения пор	4	False	тонер для сужения пор	12	12
Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая	1	False	Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая, 200 мл  Innisfree, Балансирующий тонер для кожи с экстрактом зеленого чая	0	0
egg	8	False	egg	16	16
Lirikos Marine Wrinkle Toxin	2	False	Lirikos Marine Wrinkle Toxin	32	32
Холика	3	True	holika	0	17
Asmr	1	False	Asmr	0	0
Пластырь от мозолей	6	False	Пластырь от мозолей	32	32
Патчи от покраснений	1	False	Патчи от покраснений	31	31
Milky Piggy Bifida 100%	2	False	Milky Piggy Bifida 100%	31	31
Cosrx BHA Blackhead Power Liquid	1	False	Cosrx BHA Blackhead Power Liquid	32	32
secret key black snail original cream	3	False	secret key black snail original cream	31	31
Misa yehyuon jinbon	1	False	Misa yehyuon jinbon	25	25
защита волос от солнца	3	False	защита волос от солнца	25	25
THE SAEM See & Saw Sebum Clear Pack	1	False	THE SAEM See & Saw Sebum Clear Pack	27	27
Elastine Maxizing Volume Care Marine Collagen	1	False	Elastine Maxizing Volume Care Marine Collagen	32	32
Ruby rose	1	False	Ruby rose	32	32
missha кислородный пилинг	2	False	missha кислородный пилинг	31	31
Caloggen в капсулах	5	False	Caloggen в капсулах	32	32
Dentor systema	3	False	Dentor systema	7	7
сыворотка против морщин	2	False	сыворотка против морщин	27	27
Сыворотка с лифтинг-эффектом с муцином королевской улитки	2	False	Сыворотка с лифтинг-эффектом с муцином королевской улитки	32	32
less on skin cream	1	False	less on skin cream	2	2
missha rotorua spa mud pack	1	False	missha rotorua spa mud pack	31	31
ночная маска 55	3	False	ночная маска 55	27	27
Near skin derma cosmetic mist tone	2	False	Near skin derma cosmetic mist tone	32	32
the saem eco soul henna marker liner	2	False	the saem eco soul henna marker liner	24	24
Doliva	1	False	Doliva	0	0
Спрессованная сыворотка-крем	2	False	Спрессованная сыворотка-крем	32	32
BIOmax	1	False	BIOmax	4	4
 Lush	1	False	lush	32	32
Missha Time Revolution Night Repair Borabit Ampoule	1	False	Missha Time Revolution Night Repair Borabit Ampoule	32	32
маска для лица гриб	1	False	маска для лица гриб	32	32
Гиалуроновая сыворотка	5	False	Гиалуроновая сыворотка	26	26
Eunyul Moisture Curling Mascara	8	False	Eunyul Moisture Curling Mascara	30	30
bc	1	False	bc	16	16
Пилинг кислородный	1	False	Пилинг кислородный	31	31
11637	1	False	11637	1	1
карандаш для бровей gray	6	False	карандаш для бровей gray	17	17
Savia	3	True	caviar	0	32
гиалуроновый тонер secret key hyaluron soft micro-peel toner	5	False	гиалуроновый тонер secret key hyaluron soft micro-peel toner	32	32
крем для глаз от морщин возрастной	12	False	крем для глаз от морщин возрастной	30	30
крем для кожи вокруг глаз от морщин	10	False	крем для кожи вокруг глаз от морщин	23	23
серумы с розовый	4	False	серумы с розовый	32	32
Гилоуронавая тканевая маска	1	False	Гилоуронавая тканевая маска	32	32
Petitfee Hydro Gel Eye Patch Gold and Snail	2	False	Petitfee Hydro Gel Eye Patch Gold and Snail	32	32
Honey & Chestnut Scrub Soap	1	False	Honey & Chestnut Scrub Soap	32	32
пилинг носочки	1	False	пилинг носочки	17	17
тонер mizon	6	False	тонер mizon	23	23
сыворотка с гиауронкой	1	False	сыворотка с гиауронкой	32	32
тени для век huda	2	False	тени для век huda	19	19
Маска для сужения пор Elizavecca 3 Step Pore Solution Mask Pack	5	False	Маска для сужения пор Elizavecca 3 Step Pore Solution Mask Pack	32	32
отбеливающие маски	5	False	отбеливающие маски	22	22
aqva rich whitening eye	2	False	aqva rich whitening eye	32	32
[Wish Formula] Day Day 365 All In One Boosting Pad Mask - 1pack (28pcs)	1	False	[Wish Formula] Day Day 365 All In One Boosting Pad Mask - 1pack (28pcs)	32	32
gtyrf lkz evsdfybz	4	True	пенка для умывания	32	31
Шампунь для роста	2	False	Шампунь для роста	16	16
clay mask	1	False	clay mask	28	28
calenula essentiale moisture cream	1	True	calendula essential moisture cream	32	0
Missha DAMAGED HAIR	1	False	Missha DAMAGED HAIR	32	32
SKINFOOD miracle food toner	1	False	SKINFOOD miracle food toner	25	25
Эмульсия с льняным экстрактом THE SAEM URBAN ECO HARAKEKE EMULSION 140ml	1	False	Эмульсия с льняным экстрактом THE SAEM URBAN ECO HARAKEKE EMULSION 140ml	30	30
Hello Beaty serum	1	False	Hello Beaty serum	32	32
La'Dor Perfect Hair Filler	2	False	La'Dor Perfect Hair Filler	32	32
Пластыри от черных точек	1	False	Пластыри от черных точек	16	16
