probability	fixed_query	eng_words	generated_translit	source
53	Зубочистки для собак	holistic adult	холистик адулт	other
50	Зубная щетка	pet dual	пет дуал	other
50	Зубная щетка	bent bananas	бент бананас	other
50	Зубная паста для кошек	pet dual action	пет дуал акшен	other
77	Зубастик	basic	басик	other
67	Зоомикол	zoom	зоом	other
67	Зомир	zoom	зоом	other
61	Золотой кот	tool toy dog	тоол той дог	other
60	Зима	bozita	бозита	brand
56	Зеленая долина	golden line	голден лине	other
50	Здоровые почки для собак	repto delica	репто делиса	other
53	Запах мочи	party mix	парти мих	other
53	Запах мочи	cat monty	кат монти	other
53	Запах мочи	parque mix	парк микс	other
49	Заменитель сучьего молока	chow adult small	чов адульт смолл	other
55	ЗУБНАЯ ПАСТА	malt paste	малт пасте	other
73	ЗООНОРМ	zoom	зоом	other
55	ЖИДКОСТЬ ДЛЯ ПОЛОСТИ РТА	adult poultry mix	адульт поультри микс	other
67	Дюфалайт	light	лайт	other
67	Дюкес фарм	cesar	кесар	brand
60	Духи	deluxe	делухе	other
48	Домик-когтеточка Меридиан "Квадратный	padovan grandmix scoiattoli	падован грандмих скоиаттоли	other
56	Домик-когтеточка	dog mini toscana	дог мини тоскана	other
53	Домик для собаки	dog adult mini	дог адулт мини	other
53	Домик для собаки	loro parque mix	лоро парк микс	other
50	Домик для собак и кошек	oro mix coco	оро микс коко	other
50	Домик для собак и кошек	mix coco	микс коко	other
50	Домик для собак и кошек	protection adult mini	протектион адулт мини	other
50	Домик для собак и кошек	golosi small croc	голози смолл крок	other
50	Домик для собак и кошек	golosi small croc	голоси смалл крок	other
56	Домик для кролика	tri mix adult	три микс адульт	other
56	Домик для кролика	dog naturcroq adult	дог натуркрок адулт	other
56	Домик для кролика	holistic adult mini	холистик адулт мини	other
77	Долетал	dental	дентал	other
53	Доксифин 50	ocean fish	осин фиш	other
53	Доксифин 50	ocean	осин	other
67	Доксифин	ocean	осин	other
60	Для улиток	pork adult	порк адулт	other
64	Для сфинкмов	sphynx adult	сфинкс адульт	other
58	Для сверчков	chow adult sensitive	чов адулт сенситиве	other
58	Для реплитий	repto delica	репто делика	other
58	Для реплитий	repto delica	репто делиса	other
62	Для перевозки	adult perfect	адулт перфект	other
49	Для овчарок цепь ошейник	canin pug adult	кейнин пуг адульт	other
74	Диспансер	sera vipan	сера випан	other
56	Дисконтная карта	skin care	скин каре	other
56	Дисконтная карта	canin digestive care	канин дигестиве каре	other
67	Дильцид	daily	даили	other
62	Диклорекс	calorie	калорие	other
73	Диаркан	park	дарк	brand
100	Диабетик	royal canin diabetic	роял кейнин диабетик	other
100	Диабетик	royal canin diabetic	роял канин диабетик	other
100	Диабетик	diabetic special low	диабетик спешл лов	other
59	Денатурированная	padovan naturalmix	падован натуралмих	other
67	Дельцид	daily	дейли	other
53	Декорации для аквариума	premium cat sterilized	премиум кат стерилизед	other
62	Дезацид	design	дезигн	other
56	Дверь для	vectra 3d	вектра 3д	brand
56	Дверь для	ever clean	эвер клин	brand
56	Дверь для	dr alders	др алдерс	brand
56	Дверь для	dr. alders	др. алдерс	brand
67	Дакес фарм	cesar	кесар	brand
45	ДАНА ШАМПУНЬ ДЛЯ КОШЕК И СОБАК, 145 МЛ	natural oatmeal shampoo	нейчурал оатмил шампу	other
54	грунт для улиток	coone adult	кун адульт	other
52	Грумминг для кошек	bigl croc	бигл крок	other
52	Грумминг для кошек	low grain	лов граин	other
77	Грандорф	grande	гранд	other
83	Грандин	grande	гранд	other
83	Грандин	grain	граин	other
67	Градусник	grandmix	грандмикс	other
67	Гравировка	gravy	грави	other
50	Гомеопатические препараты	parrots loro parque	парротс лоро паркве	other
100	Глютамакс форте	forte	форте	other
57	Глюкогекстрон	strong clumping	стронг клюмпинг	other
52	Глобфел сыворотка	sera goldy	сера голди	other
67	Гиалутидин	dilution	дилутион	other
